name 	type 	id 	image1 	image2 	color1 	color2 	color3 	color4 	notPet 	unk5 	unk6 	lvl 	hpmax 	spmax 	hpx 	spx 	int 	atk 	def 	agi 	doanhtrai 	exp_bonus 	element 	skill1 	skill2 	skill3 	drop 	drop 	drop 	drop 	drop 	drop 	unk1 	skill4 	reborn 	unk2 	unk3
Ðoàn Vệ Vũ	8	17557	1264	1001	444411333	411444411	611350360	444444444	0	5	6	177	1939	647	69	32	33	95	93	29	0	0	3	12009	0	0	26275	26275	26285	37981	49001	0	0	0	0	0	0
Uy Hán Quân	8	17558	1142	1001	444444555	444444260	240840240	444444444	0	20	5	178	1948	628	69	29	33	92	97	32	0	0	4	13013	0	0	26285	26285	26275	37995	0	0	0	0	0	0	0
TruânKhẩnBinh 	8	17559	1266	1001	444444454	626267257	325248457	444444444	0	6	3	179	1949	652	68	32	35	94	96	32	0	0	2	11005	0	0	26307	26307	26302	40045	0	0	0	0	0	0	0
Nông Chiến Sĩ	8	17560	1231	1001	444641333	751444444	450350630	444444444	0	5	7	180	1973	662	70	33	33	94	96	31	0	0	4	13009	0	0	26302	26302	27092	34034	0	0	0	0	0	0	0
Vô Tiền Mãn Sĩ	8	17561	1378	1001	780444555	661444611	511551511	444444444	0	20	6	179	1964	637	70	30	38	94	93	32	0	0	3	12006	0	0	27123	27123	26307	37979	0	0	0	0	0	0	0
Nhô Tướng	8	17562	1377	1001	580444554	444660122	331551444	444444444	0	20	3	180	1965	691	69	37	36	93	95	27	0	0	1	10006	0	0	26307	26307	27123	41038	0	0	0	0	0	0	0
Áp Lương Binh 	8	17563	1262	1001	444350333	149456350	357557456	444444444	0	5	2	107	984	403	50	20	13	56	51	23	0	0	2	11005	0	0	26252	26252	26298	50001	0	0	0	0	0	0	0
Ðội TruyTrọng 	8	17564	1266	1001	444444443	940444222	730640444	444444444	0	6	2	108	977	411	48	21	13	58	52	21	0	0	3	12006	0	0	26298	26298	26252	0	0	0	0	0	0	0	0
Phi Trạo Binh 	8	17565	1266	1001	444444444	861177144	760551155	444444444	0	6	2	70	549	240	31	7	11	38	36	14	0	0	1	10006	0	0	26132	26132	26131	33016	0	0	0	0	0	0	0
Thuyền QLương 	8	17566	1263	1001	444444333	148888566	886147034	444444444	0	5	10	70	590	240	38	7	10	36	38	8	0	0	4	13009	0	0	26131	26131	26132	50002	0	0	0	0	0	0	0
Tinh Ðấu Sĩ	8	17567	1265	1001	444444555	627888444	424666424	444444444	0	6	1	82	653	326	37	17	10	45	39	26	0	0	2	11005	0	0	26069	26104	26069	0	0	0	0	0	0	0	0
Ðoàn Tiên Ðăng	8	17568	1267	1001	444444333	960161161	640650141	444551444	0	6	5	86	718	299	44	11	9	48	44	15	0	0	1	10006	0	0	27087	27087	32007	0	0	0	0	0	0	0	0
Trại ChiếcXung	8	17569	1244	1001	444444434	444444358	356141346	444444444	0	20	5	87	712	307	42	12	13	47	42	16	0	0	2	11005	0	0	27010	27010	32024	0	0	0	0	0	0	0	0
Cương Trụ Binh	8	17570	1263	1001	444444544	411444511	811511444	444444444	0	5	7	86	694	311	40	13	12	48	46	12	0	0	3	12006	0	0	26248	26248	26234	0	0	0	0	0	0	0	0
Nhận GiápBinh 	8	17571	1262	1001	444611444	411888555	679511411	444444444	0	5	4	87	712	313	42	13	10	47	45	15	0	0	4	13010	0	0	26247	26247	26234	0	0	0	0	0	0	0	0
Giao Châu Binh	8	17572	1415	1001	444356333	622246444	522256511	444444444	0	1	8	53	304	161	28	6	12	26	24	10	0	0	3	12004	0	0	26006	26006	26038	0	0	0	0	0	0	0	0
Giao Châu Binh	8	17573	1416	1001	444800333	156711444	148611146	444444444	0	6	10	55	315	164	29	6	14	26	21	12	0	0	2	11005	0	0	26038	26038	26006	0	0	0	0	0	0	0	0
Giao Chỉ Binh	8	17574	1263	1001	444444333	550770660	711511511	444444444	0	5	7	65	458	218	37	5	8	36	32	12	0	0	3	12006	0	0	26091	26091	26092	37743	0	0	0	0	0	0	0
Giao Chỉ Binh	8	17575	1262	1001	444151333	149147145	141151151	444444444	0	5	6	66	468	221	38	5	8	36	31	14	0	0	4	13006	0	0	26092	26092	26091	0	0	0	0	0	0	0	0
T.TúcDoanh	8	17576	1231	1001	444414444	427444444	555624414	444444444	0	5	1	64	448	216	36	5	7	35	16	26	0	0	2	11003	0	0	27058	27058	32022	46018	0	0	0	0	0	0	0
Lính Nam Binh	8	17577	1230	1001	444444444	622333333	222811444	444444444	0	5	5	65	452	224	36	6	9	35	17	27	0	0	1	10005	0	0	32022	32022	27058	0	0	0	0	0	0	0	0
Loan Vệ Quân	8	17578	1265	1001	444444555	840171444	630444151	444444444	0	6	5	70	590	246	38	8	11	34	19	28	0	0	3	12006	0	0	26245	26245	32006	0	0	0	0	0	0	0	0
Kỳ Phong Binh	8	17579	1378	1001	522444555	444444555	556522666	444444444	0	20	6	71	601	243	39	7	10	37	18	31	0	0	4	13009	0	0	32006	32006	26245	0	0	0	0	0	0	0	0
Chiểu Quân	8	17580	1330	1001	444146444	444444424	415426135	444444444	0	5	3	71	555	248	31	8	11	42	31	17	0	0	2	11005	0	0	26130	26130	26197	36007	0	0	0	0	0	0	0
Bạc Thuỷ Binh	8	17581	1266	1001	444444554	444444444	122151444	444444444	0	6	6	72	548	251	29	8	12	44	32	16	0	0	1	10006	0	0	26197	26197	26130	0	0	0	0	0	0	0	0
Tượng Nhân	8	17582	1011	1001	444457454	461458444	444444350	444444444	0	6	3	73	560	247	30	7	33	40	15	18	0	0	4	13010	0	0	27050	27050	32023	0	0	0	0	0	0	0	0
Thủ Tượng Binh	8	17583	1337	1001	346444333	551770440	155550145	444444444	0	0	0	74	642	243	43	6	5	46	45	4	0	0	1	10006	0	0	32023	32023	27050	34008	0	0	0	0	0	0	0
Ðại Phủ Ðội	8	17584	1264	1001	444560444	149770550	157148145	444444444	0	5	8	75	583	257	32	8	9	39	25	35	0	0	2	11005	0	0	26246	26246	26231	33007	0	0	0	0	0	0	0
Phạt Mộc Quân	8	17585	1342	1001	589444444	867511511	444444511	444444444	0	6	4	76	583	253	31	7	9	40	25	37	0	0	3	12006	0	0	26231	26231	26246	34008	0	0	0	0	0	0	0
Thuẫn Vũ Binh	8	17586	1267	1001	444444554	878740966	556640666	444444444	0	6	2	78	595	264	31	8	15	35	52	14	0	0	4	13009	0	0	26104	26104	26030	0	0	0	0	0	0	0	0
Ðiển Quân Vệ	8	17587	1332	1001	633444555	149444145	333444444	444444444	0	15	3	80	623	274	34	9	12	35	52	17	0	0	1	10006	0	0	26030	26030	26104	0	0	0	0	0	0	0	0
Sĩ Tộc Binh	8	17588	1263	1001	444444333	640740555	777677640	444444444	0	5	6	82	701	278	45	9	13	40	40	15	0	0	4	13009	0	0	26134	26134	26135	0	0	0	0	0	0	0	0
Sĩ Tộc Uý	8	17589	1331	1001	444444444	640630152	640444640	444444444	0	15	1	83	670	274	39	8	12	44	40	18	0	0	3	12006	0	0	26135	26135	26134	36008	0	0	0	0	0	0	0
Trạch Quân 	8	17590	1246	1001	444444545	517606840	314640414	444444444	0	20	4	86	736	317	47	14	9	49	36	16	0	0	2	11005	0	0	26200	26200	26202	35009	0	0	0	0	0	0	0
Viêm Bộ Khúc	8	17591	1377	1001	444444444	444256147	511422511	444444444	0	20	1	88	693	303	38	11	7	41	37	39	0	0	3	12009	0	0	26202	26202	26200	0	0	0	0	0	0	0	0
Liệp Thú Quân	8	17592	1341	1001	540444333	940246145	444444145	444444444	0	6	8	82	641	278	35	9	7	47	21	41	0	0	2	11005	0	0	26250	26250	26235	37967	0	0	0	0	0	0	0
Ðằng Báo Binh	8	17593	1415	1001	440132555	550444444	550343444	444444444	0	1	8	84	658	289	36	10	8	54	40	18	0	0	1	10006	0	0	26235	26235	26250	0	0	0	0	0	0	0	0
Phi Báo Vệ	8	17594	1416	1001	444221555	860444444	550234444	444444444	0	6	9	86	681	281	38	8	6	44	22	52	0	0	1	10006	0	0	26011	26011	26070	43014	0	0	0	0	0	0	0
Báo Giáp Sĩ 	8	17595	1423	1001	141444444	540151151	540151141	444444444	0	2	13	88	699	279	39	7	9	49	22	46	0	0	4	13010	0	0	26070	26070	26011	0	49001	0	0	0	0	0	0
Dược Báo Quân	8	17596	1416	1001	444811555	811444444	411333444	444444444	0	6	8	92	784	318	49	12	8	54	33	27	0	0	3	12009	0	0	26252	26252	26298	40010	0	0	0	0	0	0	0
Mãnh Báo Ðội	8	17597	1424	1001	444444445	148145146	550149145	444444444	0	2	12	93	733	289	40	7	18	43	50	26	0	0	2	11005	0	0	26298	26298	26252	33033	0	0	0	0	0	0	0
Thăng Hán Binh	8	17598	1245	1001	444444444	555666111	222567444	444444444	0	20	2	90	753	314	46	12	8	51	45	16	0	0	1	10006	0	0	26072	26072	27012	0	0	0	0	0	0	0	0
Nam Hải Tướng	8	17599	1335	1001	555141333	640630666	666766666	444444444	0	2	7	91	765	285	47	7	10	48	54	12	0	0	4	13009	0	0	27012	27012	26072	41026	0	0	0	0	0	0	0
Nghĩa Sĩ	8	17600	1416	1001	444151333	147161444	151146151	444444444	0	6	2	72	607	239	39	6	6	44	37	10	0	0	4	13009	0	0	26128	26130	26128	0	0	0	0	0	0	0	0
Nương Tử Quân	8	17601	1097	1001	444267555	139444555	444444146	444444444	0	13	4	82	635	272	34	8	7	40	21	50	0	0	2	11005	0	0	26200	26201	26201	0	0	0	0	0	0	0	0
Thị Nữ Binh	8	17602	1097	1001	444777555	568444256	444444355	444444444	0	13	5	82	629	278	33	9	8	43	22	45	0	0	4	13010	0	0	26201	26201	26200	0	0	0	0	0	0	0	0
Ðầu Mục	8	17603	1423	1001	245444333	444147147	550355246	444444444	0	2	2	72	596	262	37	10	12	33	53	23	0	0	2	11005	0	0	0	0	0	0	0	0	0	0	0	0	0
Hãn Sơn Việt	8	17604	1416	1001	444860333	246256444	551145660	444444444	0	6	4	70	567	269	34	12	10	33	50	23	0	0	1	10006	0	0	0	0	0	0	0	0	0	0	0	0	0
Kích Thân Binh	8	17605	1266	1001	444444444	222722333	333411444	444444444	0	6	6	74	490	261	30	9	12	43	35	20	0	0	1	10006	0	0	27068	32022	32022	0	0	0	0	0	0	0	0
Trường Ðao Thủ	8	17606	1245	1001	444444444	555444259	666158666	444444444	0	20	5	75	497	263	30	9	14	42	36	18	0	0	4	13009	0	0	32022	27068	27068	0	0	0	0	0	0	0	0
Vũ Xạ Quân	8	17607	1263	1001	444444444	159888555	488777267	444444444	0	5	1	88	681	310	36	12	14	48	38	24	0	0	2	11005	0	0	26235	26235	26250	0	0	0	0	0	0	0	0
Bì Giáp Tướng	8	17608	1332	1001	622444555	661740631	730444520	444444444	0	15	3	89	684	336	36	16	10	50	33	32	0	0	3	12006	0	0	26250	26250	26235	0	0	0	0	0	0	0	0
Sĩ Binh	8	17609	1266	1001	444444555	157811256	156147611	444444444	0	6	6	92	746	312	43	11	11	55	44	19	0	0	2	11005	0	0	27077	32025	27077	0	0	0	0	0	0	0	0
Sĩ Binh	8	17610	1487	1001	141444333	141777777	470151151	444444444	0	6	9	96	911	352	58	16	12	44	39	20	0	0	4	13010	0	0	26070	26070	26250	37744	0	0	0	0	0	0	0
Sĩ Binh	8	17611	1488	1001	326444333	328646616	444611646	444444444	0	6	8	96	911	352	58	16	12	44	39	20	0	0	2	11005	0	0	26250	26250	26070	0	0	0	0	0	0	0	0
Sĩ Binh	8	17612	1265	1001	444444444	877167444	666156666	444444444	0	6	1	101	1006	357	60	15	14	47	42	22	0	0	4	13009	0	0	26013	26071	26071	0	0	0	0	0	0	0	0
Mạc Bắc binh	8	17613	1262	1001	222800444	411444222	233522444	444444444	0	5	6	102	1007	359	59	15	15	44	45	22	0	0	1	10006	0	0	26071	26013	26013	46018	0	0	0	0	0	0	0
Du Tiêu	8	17614	1263	1001	444444444	640700157	940511641	444444444	0	5	7	106	1003	368	54	15	18	45	53	24	0	0	3	12006	0	0	26013	26013	26071	37990	0	0	0	0	0	0	0
Ðội tiêm đao	8	17615	1378	1001	161444334	161444161	660040551	444444444	0	20	5	107	1003	383	53	17	20	49	47	28	0	0	1	10006	0	0	26071	26071	26013	0	0	0	0	0	0	0	0
Tiền tiêu binh	8	17616	1241	1001	618444554	770616444	550515414	444444444	0	1	2	115	1024	421	48	20	18	54	59	27	0	0	2	11005	0	0	26298	26298	27080	0	0	0	0	0	0	0	0
Mãnh tướng	8	17617	1416	1001	444704333	978888444	469616666	444444444	0	6	1	116	1031	423	48	20	19	57	58	28	0	0	1	10006	0	0	27080	27080	26298	0	49001	0	0	0	0	0	0
Ác binh	8	17618	1415	1001	444911333	679711444	679722666	444444444	0	1	6	120	1078	446	51	22	20	60	54	31	0	0	4	13010	0	0	26298	26298	27080	0	0	0	0	0	0	0	0
Loan đao trảm	8	17619	1341	1001	411444333	811616622	444444411	444444444	0	6	9	121	1067	421	48	18	17	46	59	50	0	0	3	12009	0	0	27080	27080	26298	37973	0	0	0	0	0	0	0
Giảo thú binh	8	17620	1342	1001	157444333	222367222	444444444	444444444	0	6	4	126	1178	493	60	27	28	57	50	25	0	0	1	10006	0	0	26252	26252	32038	0	49001	0	0	0	0	0	0
Cự nha quân	8	17621	1488	1001	444444333	459733888	444666666	444444444	0	6	11	127	1239	522	68	31	16	67	48	19	0	0	4	13009	0	0	32038	32038	26252	0	0	0	0	0	0	0	0
Lang xỉ binh	8	17622	1487	1001	640444444	640161161	171262640	444444444	0	6	10	131	1253	471	66	22	23	59	56	34	0	0	3	12009	0	0	32039	32039	26254	36023	0	0	0	0	0	0	0
Th.nguyêntướng	8	17623	1424	1001	444444333	444640314	326550414	444444444	0	2	18	132	1259	460	66	20	21	67	58	30	0	0	2	11005	0	0	26254	26254	32039	0	0	0	0	0	0	0	0
Câu kích doanh	8	17624	1377	1001	533444444	444146555	666046666	444444444	0	20	6	140	1468	512	68	25	24	70	67	25	0	0	4	13010	0	0	26305	26305	26347	0	0	0	0	0	0	0	0
Viện quân đội	8	17625	1331	1001	171444444	161151414	415444414	444444444	0	15	1	141	1489	514	70	25	24	67	66	28	0	0	2	11005	0	0	26347	26347	26305	0	50004	0	0	0	0	0	0
Ðội sơn tuần	8	17626	1264	1001	444135555	222444222	222169457	444444444	0	5	10	146	1584	526	78	25	22	67	68	30	0	0	1	10006	0	0	26256	26256	26300	37975	0	0	0	0	0	0	0
Phủ bài quân	8	17627	1267	1001	444444444	711881700	611550411	444650444	0	6	4	147	1592	507	78	22	25	70	67	29	0	0	3	12009	0	0	26300	26300	26256	0	49001	0	0	0	0	0	0
Trại tấn công	8	17628	1266	1001	444444444	978777456	667148666	444444444	0	6	11	151	1603	530	75	24	26	74	71	28	0	0	4	13009	0	0	26256	26256	26300	37976	0	0	0	0	0	0	0
Bắc hiệu úy	8	17629	1332	1001	640444555	640750550	530444630	444444444	0	15	7	152	1597	540	73	25	21	79	74	31	0	0	3	12009	0	0	26300	26300	26256	0	0	0	0	0	0	0	0
Quân cướp	8	17630	1416	1001	444161555	976161444	579151666	444444444	0	6	3	162	1894	548	81	23	29	81	78	30	0	0	4	13010	0	0	26349	26349	26348	36025	0	0	0	0	0	0	0
Ðội cướp	8	17631	1487	1001	157444555	149257770	690444246	444444444	0	6	5	163	1896	536	80	21	28	75	85	33	0	0	2	11005	0	0	26348	26348	26349	0	0	0	0	0	0	0	0
Nha côn quân	8	17632	1487	1001	550444444	551606526	581315650	444444444	0	6	11	167	1953	552	83	22	31	81	88	28	0	0	1	10006	0	0	26349	26349	26348	0	49002	0	0	0	0	0	0
Phục quân	8	17633	1342	1001	111444444	977666898	444444444	444444444	0	6	8	168	1976	547	85	21	34	85	78	30	0	0	4	13009	0	0	26348	26348	26349	41040	0	0	0	0	0	0	0
Binhtiêu chuẩn	8	17634	1488	1001	640444555	440770611	444711660	444444444	0	6	2	173	2042	566	88	22	32	85	82	34	0	0	1	10006	0	0	27103	27103	27103	36032	0	0	0	0	0	0	0
Thạch mạc binh	8	17635	1415	1001	222900555	511444444	411133444	444444444	0	1	1	174	2058	575	89	23	32	84	87	31	0	0	3	12009	0	0	27103	27103	27103	37992	0	0	0	0	0	0	0
Quân hồ hoang	8	17636	1423	1001	414444444	444444315	551902414	444444444	0	2	13	179	2110	579	90	22	33	88	90	34	0	0	2	11005	0	0	27103	27103	27103	0	0	0	0	0	0	0	0
Lực đấu sĩ	8	17637	1488	1001	640444555	422222333	530222444	444444444	0	6	11	180	2134	596	92	24	28	93	86	33	0	0	3	12015	0	0	27103	27103	27103	37983	0	0	0	0	0	0	0
Th.binh Lâm Ba	8	17638	1415	1001	247161333	147456444	151356456	444444444	0	1	2	93	854	289	52	7	9	54	49	12	0	0	2	11005	0	0	26358	26358	32025	0	0	0	0	0	0	0	0
Ðaobinh Lâm Ba	8	17639	1415	1001	151825333	151161444	316151151	444444444	0	1	8	92	854	281	53	6	10	53	50	11	0	0	4	13009	0	0	32025	32025	26358	0	0	0	0	0	0	0	0
Th.binh PhùNam	8	17640	1287	1001	444333333	222444422	333444444	444444444	0	6	2	92	854	287	53	7	9	53	49	13	0	0	1	10006	0	0	26358	26358	32025	0	0	0	0	0	0	0	0
ÐaobinhPhùNam	8	17641	1287	1001	444622333	711611151	511444511	444444444	0	6	10	93	861	289	53	7	9	55	45	14	0	0	3	12009	0	0	32025	32025	26358	0	0	0	0	0	0	0	0
Lính Hồ chiểu	8	17642	1415	1001	640988333	730840444	668750640	444444444	0	1	4	111	1037	334	54	8	16	58	49	24	0	0	3	12009	0	0	26139	26139	26139	0	0	0	0	0	0	0	0
Phục báo nữ	8	17643	1156	1001	333599333	100888444	333444333	444444444	0	0	0	112	1030	336	52	8	17	57	40	47	0	0	1	10006	0	0	26139	26139	26139	0	0	0	0	0	0	0	0
Mỹ đao nữ	8	17644	1309	1001	444370554	640571740	444444444	444444444	0	18	2	116	1044	345	50	8	15	61	41	55	0	0	4	13010	0	0	26202	26202	26353	50003	0	0	0	0	0	0	0
Thích hổ sĩ	8	17645	1287	1001	444525333	626727550	626444525	444444444	0	6	11	117	1130	347	62	8	19	62	57	24	0	0	2	11005	0	0	26353	26353	26202	0	0	0	0	0	0	0	0
Thái tộc binh	8	17646	1175	1001	250380333	260161555	444444666	444444444	0	8	1	131	1293	396	72	11	21	72	61	24	0	0	4	13009	0	0	26353	26353	26350	42038	0	0	0	0	0	0	0
TượngbinhP.Nam	8	17647	1469	1001	333444550	660679444	550444444	550444444	0	29	1	132	1314	385	74	9	14	75	78	11	0	0	1	10006	0	0	26350	26350	26353	0	0	0	0	0	0	0	0
Chức việt nữ	8	17648	1155	1001	444279333	411157444	444444422	444444444	0	0	0	134	1253	410	63	12	15	77	42	57	0	0	3	12009	0	0	26355	32027	32027	0	0	0	0	0	0	0	0
Việtthườngd.sĩ	8	17649	1416	1001	444222333	222626444	122616444	444444444	0	6	9	135	1266	419	64	13	22	81	70	17	0	0	1	10006	0	0	32027	26355	26355	34029	0	0	0	0	0	0	0
Lính quỷ ngục	8	17650	1424	1001	444444444	444050740	151641151	444444444	0	2	18	150	1630	472	80	16	14	86	84	16	0	0	4	13010	0	0	26357	25356	25356	34038	0	0	0	0	0	0	0
TượngbinhLâmBa	8	17651	1469	1001	333444644	456622256	456444444	422444444	0	29	2	151	1708	418	90	8	12	90	88	10	0	0	3	12006	0	0	25356	26357	26357	0	50004	0	0	0	0	0	0
Sát Ðệ lợi	8	17652	1426	1001	522444333	433444522	222444222	444444444	0	20	6	100	835	355	34	15	16	43	33	45	0	0	3	12006	0	0	0	0	0	0	0	0	0	0	0	0	0
Trường cungthủ	8	17653	1262	1001	444145444	149147555	777555156	444444444	0	5	1	95	745	362	40	18	15	47	41	28	0	0	4	14036	0	0	0	0	0	0	0	0	0	0	0	0	0
Ngạnhcungthủ	8	17654	1142	1001	444444333	444444890	325660444	444444444	0	20	1	100	873	386	40	20	18	47	48	23	0	0	1	14036	0	0	0	0	0	0	0	0	0	0	0	0	0
Lính tuần 	8	17655	1266	1001	444444333	458741456	730531641	444444444	0	6	5	84	694	295	42	11	14	45	42	12	0	0	3	12009	0	0	26136	26136	26136	0	0	0	0	0	0	0	0
Binhchèothuyền	8	17656	1265	1001	444444333	251987444	666777666	444444444	0	6	6	84	694	289	42	10	13	46	43	12	0	0	4	13010	0	0	26136	26136	26136	0	0	0	0	0	0	0	0
Tây thành binh	8	17657	1543	1001	440444444	444444316	660307314	444444444	0	20	20	75	601	292	35	14	17	33	30	20	0	0	2	11005	0	0	26246	26246	26231	0	0	0	0	0	0	0	0
Tâythành vệ sĩ	8	17658	1544	1001	555444444	444444580	886560555	444444444	0	20	20	78	624	305	36	15	18	34	31	21	0	0	4	13009	0	0	26231	26231	26246	0	0	0	0	0	0	0	0
Ðội thương tộc	8	17659	1539	1001	161444444	569141151	445444666	444444444	0	3	4	80	653	304	39	14	41	13	32	21	0	0	4	13006	0	0	26373	26373	26377	0	0	0	0	0	0	0	0
Vận hóa thương	8	17660	1541	1001	159444444	169690770	156444156	444444444	0	3	3	81	665	300	40	13	41	13	34	20	0	0	2	11003	0	0	26377	26377	26373	0	46018	0	0	0	0	0	0
Diêmhải k.binh	8	17661	1543	1001	555444444	444444533	622522555	444444444	0	20	10	85	670	321	37	15	18	40	37	20	0	0	3	12006	0	0	26374	26374	26378	41009	0	0	0	0	0	0	0
Diêmhải t.binh	8	17662	1544	1001	222444333	444444690	760770222	444444444	0	20	9	86	688	329	39	16	18	40	38	20	0	0	1	10006	0	0	26378	26378	26374	0	0	0	0	0	0	0	0
Ðại mạc thương	8	17663	1539	1001	444444444	111179145	333444444	444444444	0	3	2	80	653	292	39	12	42	13	32	22	0	0	1	10011	0	0	26373	26373	26069	50001	0	0	0	0	0	0	0
Dịchvật thương	8	17664	1541	1001	511444555	411689999	711444411	444444444	0	3	1	81	659	300	39	13	42	12	35	20	0	0	3	12008	0	0	26069	26069	26373	0	0	0	0	0	0	0	0
Viên Lô tướng	8	17665	1465	1001	444363444	137147444	141161444	444444444	0	2	18	85	682	309	39	13	16	41	38	20	0	0	4	13009	0	0	26094	26094	26094	36008	0	0	0	0	0	0	0
Thải Diễm nữ	8	17666	1540	1001	444560666	444444444	625525444	444444444	0	19	18	86	669	342	36	18	21	36	36	24	0	0	2	11005	0	0	26094	26094	26094	0	0	0	0	0	0	0	0
Mạc hà binh	8	17667	1544	1001	245444555	444444540	156741730	444444444	0	20	22	91	759	322	46	13	14	44	41	21	0	0	3	12009	0	0	26375	26375	26379	0	0	0	0	0	0	0	0
Hản hải binh	8	17668	1341	1001	522444554	267257246	444444611	444444444	0	6	10	92	753	337	44	15	16	45	42	21	0	0	2	11005	0	0	26379	26379	26375	39023	0	0	0	0	0	0	0
Ti đoạn binh	8	17669	1342	1001	261444444	970770660	444444460	444444444	0	6	8	96	800	340	48	14	17	46	43	22	0	0	1	10006	0	0	26095	26095	26095	0	0	0	0	0	0	0	0
Sa thành vệ	8	17670	1543	1001	541444444	444444581	151161551	444444444	0	20	20	97	813	342	49	14	20	44	44	20	0	0	4	13010	0	0	26095	26095	26095	0	0	0	0	0	0	0	0
Hạp Cốc binh	8	17671	1335	1001	555940444	641777776	665840666	444444444	0	2	13	90	735	339	43	16	15	42	41	22	0	0	4	13009	0	0	26106	26106	26237	34023	0	0	0	0	0	0	0
D.trạiQuảngMạc	8	17672	1543	1001	111444444	444444122	111531222	444444444	0	20	1	91	741	341	43	16	16	44	40	20	0	0	1	10006	0	0	26237	26237	26106	0	0	0	0	0	0	0	0
Thúy cốc binh	8	17673	1334	1001	111444444	333760333	640740444	444444444	0	2	12	95	782	356	46	17	15	47	44	21	0	0	3	12009	0	0	26352	26352	26352	0	38008	0	0	0	0	0	0
Quân câm	8	17674	1544	1001	130444444	444444069	150169036	444444444	0	20	11	96	800	340	48	14	18	46	45	19	0	0	2	11005	0	0	26352	26352	26352	0	0	0	0	0	0	0	0
Viêm vệ đội	8	17675	1266	1001	444444555	811444900	511222444	444444444	0	6	6	100	930	355	49	15	19	48	46	20	0	0	3	12009	0	0	27080	27080	32038	33019	0	0	0	0	0	0	0
Phong tốc kỵ	8	17676	1467	1001	444555444	666555444	679666555	444444555	0	30	2	101	930	357	48	15	20	49	47	22	0	0	4	13010	0	0	32038	32038	27080	0	0	0	0	0	0	0	0
Quân truânbinh	8	17677	1262	1001	444614444	314880313	316660314	444444444	0	5	2	100	924	361	48	16	21	45	47	20	0	0	2	11005	0	0	26375	26375	26379	0	0	0	0	0	0	0	0
Tuần cảnh kỵ	8	17678	1559	1001	444222555	333256279	222444144	444157333	0	30	3	101	937	370	49	17	19	48	47	21	0	0	1	10006	0	0	26379	26379	26375	0	49001	0	0	0	0	0	0
Ti lộ binh	8	17679	1543	1001	411444555	444444480	750770411	444444444	0	20	2	100	936	361	50	16	17	48	46	20	0	0	1	10006	0	0	26375	26375	26379	0	40010	0	0	0	0	0	0
Trưởng tuần lộ	8	17680	1544	1001	222444555	444444422	411511222	444444444	0	20	3	101	943	363	50	16	18	49	48	20	0	0	3	12009	0	0	26379	26379	26375	0	40010	0	0	0	0	0	0
Sa bạo tặc	8	17681	1147	1001	147444333	569998555	444444155	444444444	0	0	0	104	970	370	51	16	21	51	48	21	0	0	4	13010	0	0	32038	32038	27079	40010	0	0	0	0	0	0	0
Lưu sa tặc	8	17682	1342	1001	161444444	157167146	444444151	444444444	0	6	11	105	989	372	53	16	20	50	49	20	0	0	2	11005	0	0	27079	27079	32038	0	0	0	0	0	0	0	0
Mê tung tặc	8	17683	1021	1001	511711554	722899444	444444777	444444444	0	1	8	105	983	372	52	16	19	51	49	21	0	0	3	12009	0	0	26095	26095	26095	0	0	0	0	0	0	0	0
Hãn tặc	8	17684	1019	1001	139670444	860158760	444444660	444444444	0	2	12	106	996	381	53	17	21	50	48	20	0	0	1	10006	0	0	26095	26095	26095	36018	0	0	0	0	0	0	0
Lược hỏa tặc	8	17685	1319	1001	711444555	988711444	444444511	444444444	0	6	7	109	1062	394	60	18	56	16	48	18	0	0	3	12010	0	0	26375	26375	32038	0	0	0	0	0	0	0	0
Kiếp tặc	8	17686	1373	1001	640444444	240470460	444444740	444444444	0	1	0	110	1075	397	61	18	57	17	48	19	0	0	4	13006	0	0	32038	32038	26375	0	0	0	0	0	0	0	0
Bích ngọc nữ	8	17687	1540	1001	444444665	444444444	111151444	444444444	0	19	18	109	1023	388	54	17	20	47	45	32	0	0	1	10006	0	0	26252	26252	26379	40032	0	0	0	0	0	0	0
Côn Lôn quân	8	17688	1544	1001	440444444	444444318	425417441	444444444	0	20	22	110	1030	397	54	18	21	55	52	20	0	0	2	11005	0	0	26379	26379	26252	0	0	0	0	0	0	0	0
Ðô hộ quân	8	17689	1378	1001	511444455	444444555	555511666	444444511	0	20	4	114	1077	412	57	19	20	56	54	21	0	0	4	13013	0	0	27012	27012	26379	0	0	0	0	0	0	0	0
Mậu bộ binh	8	17690	1265	1001	444444455	977444444	333222444	444444444	0	6	2	115	1077	414	56	19	21	55	57	19	0	0	1	10006	0	0	26379	26379	27012	33027	0	0	0	0	0	0	0
Ðê tộc binh	8	17691	1341	1001	233444444	940740741	444444444	444444444	0	6	8	114	1063	406	55	18	22	57	55	20	0	0	3	12006	0	0	26351	26351	26298	50001	0	0	0	0	0	0	0
Ðê tộc sĩ	8	17692	1336	1001	444167444	970870246	159444661	444444444	0	2	13	115	1077	414	56	19	19	56	56	21	0	0	2	11005	0	0	26298	26298	26351	0	0	0	0	0	0	0	0
Ðê mãnh tướng	8	17693	1335	1001	554222444	689444444	222987444	444444444	0	2	12	119	1111	424	57	19	22	60	58	22	0	0	1	10006	0	0	26351	26351	26298	0	0	0	0	0	0	0	0
