id 	dialog 
36910	Thiếu hiệp quả là người hiểu biết rộng,không biết đến đây có việc chi
36911	Nói ra nghe xem
36912	Ta vốn dĩ ở chân Thiên Cầu Lạc Dương,vì muốn tránh chiến tranh nên lưu lạc đến nơi này
36913	Mỗi đêm đều mơ cùng 1 giấc mộng,trong mơ có một cô thiên nữ xinh đẹp đứng trên bờ,dáng vẻ nhiều tâm sự khiến người cảm thấy thật đáng yêu
36914	Không biết có phải lâu ngày mà nảy sinh tình cảm,ta phát hiện ta đã yêu người cô nương ấy nhưng ta tìm lâu vẫn không có kết quả,ta nhanh sẽ điên mất
36915	Cho nên ngươi hi vọng ta tìm giúp cô nương ấy? Tìm được thì sao nào? Tìm không được thì sao?Nếu đã là 1 giấc mộng,sao lại nghiêm túc thế?
36916	Không! Ngươi không hiểu,ta bây giờ bây giờ chỉ sống vì cô ấy......là đủ rồi
36917	Ðược thôi.........nếu ngươi đã nói như vậy,ta sẽ giúp ngươi tìm xem
36918	Mỗi đêm đều mơ cùng 1 giấc mộng,trong mơ có một cô thiếu nữ xinh đẹp đứng trên bờ,dáng vẻ nhiều tâm sự khiến người cảm thấy thật đáng yêu
36919	Trong cơn mơ,vị cô nương ấy đứng trên bờ,thiếu hiệp có thể căn cứ vào manh mối đó để đi tìm
36920	Trong cơn mơ,vị cô nương đó đứng trên đỉnh núi,thiếu hiệp có thể căn cứ vào manh mối đó mà tìm
36921	Cuối cùng đã cho ta tìm thấy,cảnh ở đây giống như đúc trong cơn mơ
36922	Và giống như đúc cảnh bờ hồ trong cơn mơ...... cuối cùng ta đã tìm thấy
36923	Vị đại ca này.........cho hỏi là cơn mơ nào ?
36924	Trong cơn mơ,có một cô nương đẹp như tiên đứng ở bờ hồ vẫy ta,hôm nay cuối cùng để ta tìm thấy cái hồ trong cơn mơ của ta
36925	Ta tin rằng chỉ cần ta đứng đây chờ,vị cô nương ấy nhất định sẽ xuất hiện
36926	)(nghĩ trong lòng) kì lạ thật........sao mơ của vị đại ca này...giống như trong sách thế? Luôn có cảm giác sao sao ấy)
36927	Cô,,,cô nương thật là cô chứ? Ta .....ta cuối cùng đã tìm thấy cô?
36928	Ngươi là
36929	! cô không biết sao? Mỗi đêm,trong cơn mơ của ta,cô đều vẫy gọi ta,ta đã yêu cô rồi
36930	Hihi,là chuyện gì thế? Thế ngươi sẽ mãi mãi ở địa ngục chờ ta.....ngươi nói như thế tốt chứ? Hihi
36931	A......yêu quái a
36932	Như thế là không được? Ỷ? Anh đẹp trai bên đó.,... chơi với chúng tôi nào?
36933	Yêu quái,không được lộng hành
36934	Mạnh đấy,vẫn là chạy là thượng sách
36935	Ðừng chạy,ta vẫn chưa chơi đủ mà,hihi
36936	A......một cảm giác đáng ghét
36937	Ta sẽ nói với người khác chuyện này như thế nào đây?
36938	Y hệt đỉnh núi trong cơn mơ,. Ta cuối cùng đã tìm thấy
36939	Trong cơn mơ có một vị cô nương đứng ở đỉnh núi vẫy gọi ta,hôm nay cuối cùng đã để ta tìm thấy
36940	Như thế thì không được? ỷ? Vị bên ấy ơi........chơi với chúng tôi nào?
36941	Ðừng chạy,nhỏ xấu kia........nói chuyện chút coi
36942	A.....ta vẩn chưa chơi đủ mà
36943	A. ta đợi đã quá lâu......thiếu hiệp cuối cùng đã về tới
36944	Sao thế? Có phát hiện gì không?
36945	?(nghĩ trong lòng ) sao đây? Chuyện này nên nói như thế nào đây?
36946	Cũng không biết sao nữa
36947	Cứ nói thật đi
36948	Căn cứ theo đó ta đã đi tìm,nhưng người con gái đó sớm đã qua đời,cô ấy xuất hiện trong cơn mơ cảu ngươi,thật ra ......
36949	Thật ra là bị oan tình nhưng mà .....nhưng mà......nhưng mà
36950	Nhưng mà.....ta đã rửa oan cho cô ấy! cho nên,cho nên ngươi đừng lo lắng nữa
36951	Là như thế sao? Chẳng trách mấy ngày gần đây ta không mơ thấy cô ấy nữa
36952	Thật là một cô gái đáng thương.........để ta lập 1 bàn thờ để cúng cô ấy.........dù sao cũng là có duyên.....
36953	Có duyên? Ngươi......ngươi vui là được
36954	Ðúng rồi! bùa chú này là một chút lòng của ta,mời thiếu hiệp nhận cho
36955	Nói lén cho ngươi biết,thật ra cô gái đó là yêu quái
36956	Thiếu thiếu hiệp đừng nói đùa,ta đã biết rồi! thật ra thiếu hiệp không tìm thấy cô ấy,ta đoán không sai chứ?
36957	Cô ây thật là yêu quái à?
36958	Hứ,cho dù ngươi nói thế nào......ta vẫn không từ bỏ! ta nhất định sẽ tìm thấy cô ấy
36959	Ngươi .........sao nói ngươi không hiểu? cô ấy thật là yêu quái
36960	Ðủ rồi,ta không muốn nhìn thấy ngươi nữa,mời đi cho
36961	Ngươi đúng là nói không nghe......được thôi,không lôi thôi với ngươi nữa
36962	Quan Vũ vị này thật không xem ai ra gì cả? lại dám phái nhân viên quan phủ Tam Quận,thật là ép người quá đáng,Lữ Mông,ta lệnh ngươi đánh bại hết
36963	Quan Vũ có tố chất hơn người,lần này tấn công 3 quận không phải là chuyện bình thường,hi vọng chủ công có thể đích thân lãnh đạo đội quân
36964	Tử Kính nói thật có lí,được! truyền lệnh ta,đại quân đợi ở bến tàu Lục Khẩu,không được chậm trễ
36965	Thiếu hiệp,ngươi hãy theo đại quân đi,có lẽ sẽ cần ngài giúp đỡ đấy
36966	Thiếu hiệp,nhanh chân đến bến tàu Lục Khẩu
36967	Trong mắt Quan Vũ thật không còn ai nữa,lại dám tấn công ta
36968	Lần này tấn công 3 quận,Lưu Bị nhất định sẽ có phòng ngự,chúng ta nên bàn bạc đối sách trước
36969	ừ Tử Kính nói đúng để ta nghĩ xem
36970	Bẩm chủ công,Lữ Tướng quân đánh bại Tam quận,tướng thủ Trường Sa và Quế Dương đã đầu hàng,chỉ còn lại Linh Lăng
36971	Nhưng Lưu Bị nghe nói Lữ tướng quân đánh bại Tam quận,đã đích thân dẫn quân đến trại Công An,đồng thời phái Quan Vũ chi viện cho đại quân.
36972	Lưu Bị sao có thể nhanh đến thế? Tử Kính,con lập tức dẫn đại quân đến rừng Ích Dương chống Quan Vũ
36973	Con người Tử Kính thật thà,sao có thể nghĩ ra cách đối phó với tên gian xảo Quan Vũ được? xem ra..phải mời Lữ Mông trở về để chi viện mới được
36974	Thiếu hiệp,ta viết một lá thư,mời ngài hảo tốc đưa về trại Ba Khưu,triệu Lữ Mông về giúp Lỗ Tiêu,nhờ ngài cả
36975	Thiếu hiệp,mời ngài hỏa tốc đến trại Ba khưu triệu Lữ Mông về
36976	Thiếu hiệp,đây là quân lệnh khẩn cấp,không được để mất
36977	ỷ? Quân lệnh khẩn cấp à?
36978	Thiếu hiệp,đây là đất quân sự,có chuyện gì sao?
36979	Lữ tướng quân,Tôn Quyền đại nhân có một bức quân thư,mời ngài xem qua
36980	ừ,ta biết rồi,truyền lệnh ta,triệu các tướng tới,nhanh chóng mở hội nghị
36981	Ðược,ta sẽ đi lập tức
36982	Người đâu hết rồi? thế ta làm sao đây? Thôi được.......trước tiên đi qua Quân Trượng bên đó xem thử
36983	Thiếu hiệp xin dừng bước,Lữ tướng quân đang mở hội nghị tán chiến,bất cứ ai cũng không được vào,ta nghe nói,tống tấn công phát động vào buổi sáng
36984	Lữ tướng quân nhờ ta chuyển lời với thiếu hiệp,mời thiếu hiệp đến đợi ở cửa trại ba Khưu
36985	Lữ Tướng quân xử lý thế nào về lệnh của Tôn Quyền đại nhân ?
36986	Hờ hờ
36987	Tướng quân,quân lệnh khẩn cấp
36988	Thiếu hiệp,ta nghe nói thủ tướng Linh Lăng có một người bạn tốt ở Trường Sa là Ðặng Huyền,có nên mời thiếu hiệp dẫn ta đi tìm hắn không?
36989	Thế......được rồi,xem ngài giở trò gì?
36990	Thiếu hiệp? đội ngũ của ngài thật mạnh,cần chỉnh lại một chút
36991	ỷ? Lữ Mông đâu
36992	Hai vị là?
36993	Ta là Lữ Mông tướng quân Ðông Ngô,nay phụng lệnh của chủ công Tôn Quyền ta đến tấn công Tam Quận trước
36994	( nghĩ trong lòng) Lữ Mông thằng nhóc này......sao lại dám to gan thế?
36995	Ngươi chính là Lữ Mông......người đâu,nhanh đến đây
36996	Khoan,lão hãy nghe ta một lời
36997	Thủ tướng Linh Lăng chọn nguyên nhân cố giữ thành,vì anh ấy cho rằng Lưu Bị đến chi viện trước,thật đáng tiếc
36998	Ðáng tiếc cái gì?
36999	Lưu Bị đang chiến HhUyên ở nước hán,Quan Vũ bị Tôn Quyền vây trong quận Nam,họ không thể lo nhiều việc nữa,sao có thế đến chi viện!
37000	Josh
37001	Ô ~ tiểu thư nhà ai đáng thương thế!
37002	Tỷ tỷ hãy đưa ta đến tháp Lôi Phong
37003	Không có chuyện,chào hỏi thôi mà
37004	Thiếu hiệp,xin ngài hãy cứu tiểu thư nhà tôi
37005	Vị cô nương này,rốt cuộc đã xảy ra chuyện gì?
37006	Tiểu thư tuy là xà tinh,nhưng chưa hại ai.Lần trước yêu một công tử Hứa ở trấn trên,nhưng vì hiểu lầm,bị hòa thượng ác phong ấn trong tháp Lôi Phong
37007	Tiểu thư nhà tôi đã có mang,nếu như qua tết đoan ngọ,đứa trẻ trong bụng nhất định sẽ giữ không được.
37008	Thế ......vị Hứa công tử đâu?
37009	Kể từ khi tiểu thư bị bắt đến nay,anh ấy quỳ trước tháp Lôi Phong cầu thả người,đến bây giờ đã 3 ngày 3 đêm không ăn không uống
37010	Có chuyện này ư,thật đáng thương
37011	Công tử là một thư sinh,không thể chống lại bọn kia,ta mặc kệ tính mạng nguy hiểm xông ra thiên đình,Thái bạch quân dẫn ta đến đây tìm người giúp đỡ
37012	Thì ra là thế!( bản thân không ra tay,quả nhiên là phong cách của nó)
37013	Thiếu hiệp,ngươi có ý muốn giúp tiểu thư nhà ta không?
37014	Ta phải chóng tìm QuáLongđơn
37015	Cám ơn sự giúp đỡ của thiếu hiệp,mẹ ta đang tịnh dưỡng ở nàh
37016	Thiếu hiệp,có cần vào không?
37017	 Việc không thể chậm trễ,đi nào!
37018	Ðợi đã,ta sẽ chuẩn bị trước
37019	Ðáng ghét,đại sư huynh Vô tượng của ta sẽ không để các ngươi dễ dàng vượt ải
37020	Ngươi nói là con bạch xà đó à? Ngươi đừng mơ tưởng
37021	Không biết lượng sức mình,các ngươi cút đi
37022	Ê ~ đây là nghiệp duyên,Hứa Công tử đừng u mê nữa
37023	Ta là hòa thượng Pháp Hải,thả Bạch
37024	Ðồ đệ ngông cuồng,trong tháp Lôi Phong không có chỗ để ngươi hỗn láo
37025	Ta nói chưa xong mà,thôi đi,đành phải đánh trước hẳn nói
37026	Ta sẽ không thả người,muốn dẫn người ấy đi hãy giết ta trước
37027	Pháp Hải ngươi làm thế để làm gì,ta và Tố Trinh là thật lòng yêu nhau
37028	Hứa Tiên,người và yêu quái không thể có kết quả,ta thật sự không muốn thấy ngươi lại sai nữa
37029	Hòa thượng Pháp Hải,thế ta phải giúp họ nói vài câu đây
37030	Ta biết lập trường của ngươi là trừ ma,trong lòng ngươi cho rằng người thì tốt,không là người thì xấu,Như thế có công bằng?
37031	Người biết lỗi thì sửa lỗi,một yêu quái chưa từng làm hại ai,lại bị phong ấn dưới đáy tháp đến khi mất hết tinh nguyên mà chết chứ?
37032	Người cũng có xấu tốt,yêu quái cũng như thế! 
37033	Những điều nên nói ta đã nói xong,hi vọng ngươi sẽ suy nghĩ lại
37034	Thôi đi,thôi đi,Bạch cô nương cô rời khỏi đây đi
37035	Ta trước mắt vẫn chưa hoàn toàn tiếp thu quan điểm của ngươi,có lẽ đạo hạnh của ta chưa đủ,đợi ta có lĩnh ngộ mới,lúc đó ta sẽ gặp thiếu gia.
37036	Không thành vấn đề,hoan nghênh mọi lúc
37037	Ðại sư yên tâm,tiểu nữ tuyệt đối không phụ tấm lòng của tướng công,nhất định sẽ an phận qua nửa đời còn lại
37038	Pháp Hải,cám ơn ông cho chúng tôi toại nguyện
37039	Cám ơn,mọi chuyện cuối cùng đã kết thúc tốt đẹp,các ngươi cũng đã mệt,nhanh về nghĩ ngơi đi
37040	Còn chưa biết tên của thiếu hiệp?
37041	Haha,chỉ là giữa đường gặp chuyện bất bình thôi mà,tên không quan trọng
37042	Ðược thôi,Tiểu Thanh,vào mỗi lần tết Ðoan Ngọ lấy 2 vật bảo bối ra,cho thiếu hiệp chọn lấy 1 cái
37043	ở đây,cám ơn ngài đã cứu tiểu thư nhà tôi
37044	Xem vật này cũng không có gì đặc biệt,ta sẽ nhận
37045	Thông Huệ Long đơn
37046	Võ đấu Long đơn
37047	Pháp hải,xin ngài hãy tha cho Tố Trinh....cô ấy không là yêu tinh,cô ấy là vợ ta
37048	Sao ngươi vẫn u mê như thế,ta là tốt cho ngươi!
37049	Pháp Hải
37050	Ðừng trách ta vô tình
37051	Công tử,công tử,hãy tỉnh lại
37052	Cho anh ấy uống mấy viên thuốc trước
37053	Nương Tử,nương tử......pháp hải cầu xin ngươi......thả vợ ta ra
37054	Ngươi vẩn khỏe chứ,sao lại ngã xuống đất
37055	Mặc kệ ta......xin ngài cứu nương tử ta
37056	Ngươi yên tâm,việc này không khó,tiểu Thanh tỷ đã nói sơ việc cho ta nghe,ta nhất định sẽ bắt hòa thượng ác đó giao Bạch Cô nương ra
37057	Thiếu hiệp,ngài đừng nên làm Pháp Hải bị thương,hắn không phải là hòa thượng ác,hắn là bạn tốt của ta lúc nhỏ,tóm lại,nói ra rất dài
37058	Công tử,đến nước này ngươi có nói giúp hắn sao?
37059	Ðược rồi,ta biết làm thế nào rồi
37060	Ta đang mua những thứ bồi bổ dùm tiểu thư,thiếu hiệp kiếm ta có chuyện sao?
37061	Công tử
37062	Quy tư nổi tiếng nhờ Vũ đạo và ca khúc,nhưng theo thời gian Quy Tu đã mất đi ngôi vị,cảnh theo đó mà mai một đi
37063	Cám ơn ngươi,áo múa đã chuẩn bị xong rồi
37064	Em gái Nông Kì,vật cô cần ta đã chuẩn bị xong
37065	Cám ơn,ta nhất định sẽ mặc áo múa đẹp nhất để nhảy múa. Ðến lúc đó ngươi nhất định đến xem ta biểu diễn nha
37066	Nhất định,bất luận có bận đến đâu tôi cũng đến xem
37067	3 thứ nguyên liệu Vải tơ tằm Tây vực,tơ tằm Nguyệt Thị,Hoa Hồng Phúc đều đã tìm đủ chưa? Thiếu hiệp nếu cảm thấy khó khăn,ta sẽ tự nghĩ cách
37068	Ðừng nhìn ta bằng ánh mắt dò xét đó,ta nhất định sẽ mang về đây cho cô
37069	( ỷ? Chúng ta rất quen sao?)
