name 	type 	id 	prop1 	prop1_val 	prop2 	prop2_val 	element 	elem_val 	contribute 	sellprice 	equippos 	level 	BuyingPrice 	SellingPrice 	ItemDescription 	unk1 	unk2 	unk3 	unk4 	unk5 	unk6 	unk9 	unk10 	unk11 	unk12 	unk13 	unk14 	unk15 	unk16
Giấy Nghi Xuân	32	41031	0	0	0	0	0	-100	4	16	0	0	0	16	Lọai giấy không dễ xé rách	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Giấy Uyễn Lăng	32	41032	0	0	0	0	0	-100	4	17	0	0	0	17	Lọai giấy được các văn nhân ưa chuộng	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Giấy Tân Hưng	32	41033	0	0	0	0	0	-100	4	18	0	0	0	18	Lọai giấy nhỏ màu trắng nhiều công dụng	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Giấy Lâm Cần	32	41034	0	0	0	0	0	-100	4	19	0	0	0	19	Lọai giấy được sản xuất ở Lâm Cần	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Giấy cửu môn	32	41035	0	0	0	0	0	-100	4	20	0	0	0	20	Lọai giấy được sài trong quan phủ	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Quân chế giấy	32	41036	0	0	0	0	0	-100	4	21	0	0	0	21	Loại giấy làm theo qui định Trung ương	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thục Trung Giấy	32	41037	0	0	0	0	0	-100	4	22	0	0	0	22	Loại giấy cứng tương đối dầy	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Giấy Phù Thủy	32	41038	0	0	0	0	0	-100	4	23	0	0	0	23	Giấy này có nhiều ở vùng SÔNG BỒI	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Giấy thanh mặc 	32	41039	0	0	0	0	0	-100	4	24	0	0	0	24	Giấy cao cấp màu xanh hơi đậm	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Giấy hán hưng	32	41040	0	0	0	0	0	-100	4	25	0	0	0	25	Loại giấy xuất hiện ở vùng HỚN TRUNG	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ðức Ngang Chỉ	32	41041	0	0	0	0	0	-100	4	26	0	0	0	26	Giấy thượng đẳng được chế tạo công phu	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Giấy bạc thủy	32	41042	0	0	0	0	0	-100	4	27	0	0	0	27	Giấy làm từ võ cây lật qualại trongnước	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thục địa tuyên chỉ	32	41043	0	0	0	0	0	-100	4	22	0	0	0	22	Giấy thường thấy trong Tây Thục	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Long thủ ty chỉ	32	41044	0	0	0	0	0	-100	4	28	0	0	0	28	Giấy đặc sản trên Long Thủ sơn, trắng khiết như tơ tằm	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tàn trúc phiến	33	42001	0	0	0	0	0	-100	21	1	0	0	0	1	Miếng tre chẻ từ tre tàn	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trúc phiến nhỏ	33	42002	0	0	0	0	0	-100	21	2	0	0	0	2	Miếng tre được chẻ thành từng miếng nhỏ	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tre phiến ngả vàng	33	42003	0	0	0	0	0	-100	21	3	0	0	0	3	Tre miếng ngả vàng	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ThanhLục trúc phiến	33	42004	0	0	0	0	0	-100	21	4	0	0	0	4	Tre miếng có màu xanh tươi	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Biên trúc phiến	33	42005	0	0	0	0	0	-100	21	5	0	0	0	5	Làm từ cây tre đặc sản ở Lầu Xương	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lâu Tang trúc phiến	33	42006	0	0	0	0	0	-100	21	6	0	0	0	6	Tre đặc sản ở Nhân huyện và thành đô	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tân nha t.phiến	33	42007	0	0	0	0	0	-100	21	7	0	0	0	7	Làm từ tre non	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gia công t.phiến	33	42008	0	0	0	0	0	-100	21	8	0	0	0	8	Tre miếng đã qua gia công của con người	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mạnh tông t.phiến	33	42009	0	0	0	0	0	-100	21	1	0	0	0	1	Tre ra măng vào mùa đông vì Mạnh Tôn	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tài tử trúc phiến	33	42010	0	0	0	0	0	-100	21	10	0	0	0	10	Vì bề ngòai đẹp+tốt nên được tên này	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tre phiến ngâm nước	33	42011	0	0	0	0	0	-100	21	1	0	0	0	1	Tre miếng được ngâm trong nước rất lâu	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trúc phiến già	33	42012	0	0	0	0	0	-100	21	2	0	0	0	2	Tre miếng lảm từ tre già	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Quá ngũ t.phiến	33	42013	0	0	0	0	0	-100	21	3	0	0	0	3	Cáng tre có màu hơi đỏ	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thu phân t.phiến	33	42014	0	0	0	0	0	-100	21	1	0	0	0	1	Tre có cự ly giữa các ngắt ngắn 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dã trúc phiến	33	42015	0	0	0	0	0	-100	21	2	0	0	0	2	Chẻ từ tre hoang ngọai ô	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tử trúc phiến	33	42016	0	0	0	0	0	-100	21	3	0	0	0	3	Tre có màu hơi hơi tím	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Quan lâm t.phiến	33	42017	0	0	0	0	0	-100	21	1	0	0	0	1	Cáng tre thẳng và dài	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trúc phiến hương	33	42018	0	0	0	0	0	-100	21	2	0	0	0	2	Tre này chẻ xuống để lâu vẫn còn thơm	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trúc bảy lỗ	33	42019	0	0	0	0	0	-100	21	3	0	0	0	3	Phần giữa cáng tre có bảy cái lỗ nhỏ	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trúc phiến sâu	33	42020	0	0	0	0	0	-100	21	1	0	0	0	1	Tre miếng đã bị sâu	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Giỏ tre đan tay	33	42021	0	0	0	0	0	-100	21	1	0	0	0	1	Giỏ tre nhà nào cũng có	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Giỏ tre nhẹ	33	42022	0	0	0	0	0	-100	21	1	0	0	0	1	Giỏ đan bằng tre thông thường	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Khiêm tâm t.phiến	33	42023	0	0	0	0	0	-100	21	9	0	0	0	9	Tượng trưng cho quân tử khiêm khiêm	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nhã trúc phiến	33	42024	0	0	0	0	0	-100	21	11	0	0	0	11	Tre tượng trưng cho danh sĩ	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uyễn trúc phiến	33	42025	0	0	0	0	0	-100	21	12	0	0	0	12	Tre thường dùng trang trí vườn	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K.dương t.phiến	33	42026	0	0	0	0	0	-100	21	13	0	0	0	13	Tre dài có cáng tre hơi cong	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thương t.phiến	33	42027	0	0	0	0	0	-100	21	14	0	0	0	14	Tre xanh có mùi thơm nhạt	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GD trúc phiến	33	42028	0	0	0	0	0	-100	21	15	0	0	0	15	Tre tím cứng chắc	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bất vĩ trúc phiến	33	42029	0	0	0	0	0	-100	21	16	0	0	0	16	Tương truyền là tre do Lã Bất Vĩ trồng	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kinh trúc phiến	33	42030	0	0	0	0	0	-100	21	17	0	0	0	17	Lọai tre sinh ở khu Kinh Thương	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nguyên t.phiến	33	42031	0	0	0	0	0	-100	21	18	0	0	0	18	Lọai tre đặc biệt dài	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hữu trúc phiến	33	42032	0	0	0	0	0	-100	21	19	0	0	0	19	Cáng tre có ánh lam nhạt	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phu di trúc phiến	33	42033	0	0	0	0	0	-100	21	20	0	0	0	20	Lọai tre nhiều công dụng	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phím thanh trúc	33	42034	0	0	0	0	0	-100	21	21	0	0	0	21	Loại tre đặc biệt thích hợp làm giấy	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phím tông trúc	33	42035	0	0	0	0	0	-100	21	22	0	0	0	22	Loại tre cứng đa năng	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phím nguyên trúc	33	42036	0	0	0	0	0	-100	21	23	0	0	0	23	Giống tre thường thấy ở sườn núi	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phím Tầm Trúc	33	42037	0	0	0	0	0	-100	21	24	0	0	0	24	Loại tre có mắt tre nhô ra rất khác	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phím phong trúc	33	42038	0	0	0	0	0	-100	21	25	0	0	0	25	Loại tre lớn cao thẳng	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trúc Phiến	33	42039	0	0	0	0	0	-100	21	26	0	0	0	26	Mảnh trúc quý hiếm xuất xứ ở núi cao	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thiết trúc phiến	33	42040	0	0	0	0	0	-100	21	27	0	0	0	27	Trúc hơi đen và giòn	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Quân dược	34	43001	0	0	0	0	0	-100	20	1	0	0	0	1	Thực vật túc gân,chống rét tốt	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cát đằng	34	43002	0	0	0	0	0	-100	20	1	0	0	0	1	Thực vật may nhiều năm sinh	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lá hội đỏ	34	43003	0	0	0	0	0	-100	20	2	0	0	0	2	Lá nhọn,vuốt ngược như có gai và đau	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lô vĩ	34	43004	0	0	0	0	0	-100	20	2	0	0	0	2	Thường sinh ở đất sình bên hồ Áo	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cửu kỷ	34	43005	0	0	0	0	0	-100	20	3	0	0	0	3	Còn được gọi là cam kỷ hoặc cung kỷ	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dung thụ khí gân	34	43006	0	0	0	0	0	-100	20	3	0	0	0	3	Khí gân của cây dung thụ	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thủy cần	34	43007	0	0	0	0	0	-100	20	4	0	0	0	4	Thường sinh ở đất ướt hoặc bên lúa nước	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cỏ đuôi sói	34	43008	0	0	0	0	0	-100	20	4	0	0	0	4	Thường sinh ở đất đá cát khô	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Túy liễu chi	34	43009	0	0	0	0	0	-100	20	5	0	0	0	5	Nhánh nhỏ dài của cây liễu bên hồ	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ngai thảo	34	43010	0	0	0	0	0	-100	20	5	0	0	0	5	Thường sinh nơi hướng dương bài nước tốt	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dã khùy gân	34	43011	0	0	0	0	0	-100	20	6	0	0	0	6	Thực vật quan trọng cổ đại	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nhánh hoa thơm	34	43012	0	0	0	0	0	-100	20	7	0	0	0	7	Nhánh hoa của bông cúc	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Khổ trúc diệp	34	43013	0	0	0	0	0	-100	20	8	0	0	0	8	Thực vật để trang trí hoặc đồ công nghệ	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dương liễu điều	34	43014	0	0	0	0	0	-100	20	9	0	0	0	9	Thích nơi ướt,nhánh nhỏ dài và mềm	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ðường diệp	34	43015	0	0	0	0	0	-100	20	10	0	0	0	10	Còn được gọi là cỏ may mắn	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cao thảo	34	43016	0	0	0	0	0	-100	20	1	0	0	0	1	Thực vật có sức sống rất mạnh	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lá lệ non	34	43017	0	0	0	0	0	-100	20	1	0	0	0	1	Thực vật có lá mỏng tươi non	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sơn xương	34	43018	0	0	0	0	0	-100	20	2	0	0	0	2	Thực vật quán mộc nhiều năm sinh	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thủy miêu thảo	34	43019	0	0	0	0	0	-100	20	2	0	0	0	2	Phân bố ở bờ hồ	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nhật thảo	34	43020	0	0	0	0	0	-100	20	3	0	0	0	3	Hình dài nhọn như kim,có thể làm thuốc	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thanh úy thảo gân	34	43021	0	0	0	0	0	-100	20	3	0	0	0	3	Cây thẳng sinh nhiều năm	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phú hồng hoa	34	43022	0	0	0	0	0	-100	20	4	0	0	0	4	Thường ra hoa màu đỏ tươi	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ðịch thảo	34	43023	0	0	0	0	0	-100	20	4	0	0	0	4	Thường sinh ở hang núi dưới biển	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hoạn thảo	34	43024	0	0	0	0	0	-100	20	5	0	0	0	5	Bề ngòai như cỏ dại,gân lại như nhân sâm	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hoa tiêu diệp	34	43025	0	0	0	0	0	-100	20	5	0	0	0	5	Lọai lá có hoa được dùng làm hương liệu	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lá cây Du	34	43026	0	0	0	0	0	-100	20	1	0	0	0	1	Lá của cây du	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tú thảo	34	43027	0	0	0	0	0	-100	20	7	0	0	0	7	Ưa sinh trưởng ở nơi đất sình	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trạch lan kính	34	43028	0	0	0	0	0	-100	20	8	0	0	0	8	Hoa lan bò đất	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cánh hoa chiêu	34	43029	0	0	0	0	0	-100	20	9	0	0	0	9	Cánh của hoa chiêu màu vàng	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thánh diệp	34	43030	0	0	0	0	0	-100	20	10	0	0	0	10	Nghe nói có thể trị bệnh phong tà	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cát gân thảo	34	43031	0	0	0	0	0	-100	20	1	0	0	0	1	Gân như gân khoai lang	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thê tước thảo	34	43032	0	0	0	0	0	-100	20	1	0	0	0	1	Thường sinh trưởng ở núi hướng dương	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cỏ lười	34	43033	0	0	0	0	0	-100	20	1	0	0	0	1	Còn được gọi là cỏ mắc cỡ	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nhân sâm thảo	34	43034	0	0	0	0	0	-100	20	2	0	0	0	2	Bề ngòai như nhân sâm,gốc có mùi hương	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Miêu thảo	34	43035	0	0	0	0	0	-100	20	2	0	0	0	2	Thực vật rất ít ai thấy qua	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trắc phong thảo	34	43036	0	0	0	0	0	-100	20	3	0	0	0	3	Lá dài hẹp và nhẹ	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ðông di thảo	34	43037	0	0	0	0	0	-100	20	3	0	0	0	3	Thực vật bò đất thường có ở dã ngọai	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ðậu nha nhỏ	34	43038	0	0	0	0	0	-100	20	1	0	0	0	1	Ðậu nha vừa ra lá mới	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mục túc nha	34	43039	0	0	0	0	0	-100	20	1	0	0	0	1	Giàu dinh dưỡng có thể ăn được	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cỏ gân ngọt	34	43040	0	0	0	0	0	-100	20	1	0	0	0	1	Nghe nói cỏ này có gân rất ngọt	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hương thảo	34	43041	0	0	0	0	0	-100	20	2	0	0	0	2	Lúc ra hoa sẽ phát ra hương thơm	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bích phương thảo	34	43042	0	0	0	0	0	-100	20	2	0	0	0	2	Cỏ màu xanh tươi	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Liên miêu thảo	34	43043	0	0	0	0	0	-100	20	2	0	0	0	2	Thực vật giống mèo nhỏ tội nghiệp	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thường sơn thảo	34	43044	0	0	0	0	0	-100	20	3	0	0	0	3	Thực vật đặc sản ở thường sơn	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cô hùng diệp	34	43045	0	0	0	0	0	-100	20	3	0	0	0	3	Rất khó tìm và không sinh chung nhóm	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ðế diệp	34	43046	0	0	0	0	0	-100	20	1	0	0	0	1	Lá thường được dùng làm vật trang trí	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lục diệp hoa	34	43047	0	0	0	0	0	-100	20	1	0	0	0	1	Cây giống đực và cái khác nhau	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nhất nhật diệp	34	43048	0	0	0	0	0	-100	20	2	0	0	0	2	Ðiều kiện sinh trưởng nghiêm kha	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lá cát sình	34	43049	0	0	0	0	0	-100	20	2	0	0	0	2	Thường áo trong sình lầy	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lá mạch	34	43050	0	0	0	0	0	-100	20	2	0	0	0	2	Lá của mạch	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kim tuyến phiến	34	43051	0	0	0	0	0	-100	20	3	0	0	0	3	Lá có đường viền màu vàng trắng	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Diệp sinh ngọt	34	43052	0	0	0	0	0	-100	20	3	0	0	0	3	Lá hơi ngọt và chát	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thu hồng diệp	34	43053	0	0	0	0	0	-100	20	1	0	0	0	1	Thực vật có công hiệu bảo vệ Bao tử	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thâm cúc diệp	34	43054	0	0	0	0	0	-100	20	1	0	0	0	1	Lá thường có màu tím đen	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Khổ hoa diệp	34	43055	0	0	0	0	0	-100	20	2	0	0	0	2	Hoa của thực vật này đắng vô cùng	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dâu dại	34	43056	0	0	0	0	0	-100	20	2	0	0	0	2	Thực vật thấp dại	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tả Ðao diệp	34	43057	0	0	0	0	0	-100	20	3	0	0	0	3	Thường gặp dưới bóng cây già	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vấn lộ diệp	34	43058	0	0	0	0	0	-100	20	3	0	0	0	3	Thường gặp hai bên đường nhỏ dưới quê	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tưởng diệp	34	43059	0	0	0	0	0	-100	20	6	0	0	0	6	Lá lớn như bàn tay người thành niên	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lạc địa hoa	34	43060	0	0	0	0	0	-100	20	1	0	0	0	1	Thực vật một năm ra hoa nhiều lần	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bông vàng nhỏ	34	43061	0	0	0	0	0	-100	20	1	0	0	0	1	Có công hiệu thanh nhiệt giải độc	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hoàng nhật	34	43062	0	0	0	0	0	-100	20	2	0	0	0	2	Thuốc bổ thường dùng	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phiến diệp hoa	34	43063	0	0	0	0	0	-100	20	2	0	0	0	2	Bông cỏ có lá dẹp	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kỳ ngẩu thảo	34	43064	0	0	0	0	0	-100	20	3	0	0	0	3	Cỏ có hình dạng rất kỳ dị	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ma đế hoa	34	43065	0	0	0	0	0	-100	20	3	0	0	0	3	Hoa có bề ngòai không gây thích thú	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hồng quân tử	34	43066	0	0	0	0	0	-100	20	1	0	0	0	1	Lọai thực vật chỉ có một lá và một hoa	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nhất điểm hồng	34	43067	0	0	0	0	0	-100	20	1	0	0	0	1	Còn gọi là cỏ mónh dê,có thể ăn được	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nghinh xuân thảo	34	43068	0	0	0	0	0	-100	20	2	0	0	0	2	Cỏ dại thường gặp vào dịp đầu xuân	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hóa tiên hồng	34	43069	0	0	0	0	0	-100	20	2	0	0	0	2	Thực vật có câu chuyện thê mỹ	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nguyên giới thảo	34	43070	0	0	0	0	0	-100	20	3	0	0	0	3	Thường có nhiều ở bờ hồ	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hoa qua di	34	43071	0	0	0	0	0	-100	20	3	0	0	0	3	Thưởng sinh ở cửa các hang động	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cánh hoa dại	34	43072	0	0	0	0	0	-100	20	1	0	0	0	1	Cánh hoa của hoa dại có ở nhiều nơi	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cánh hoa sen	34	43073	0	0	0	0	0	-100	20	1	0	0	0	1	Cánh hoa sen bay xuống mặt nước	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cánh hoa đào	34	43074	0	0	0	0	0	-100	20	1	0	0	0	1	Có nhiều ở vườn sau nhà Trương Phi	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rơm khô	34	43075	0	0	0	0	0	-100	20	1	0	0	0	1	Rơm đã được gió thổi khô	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thanh đài diệp	34	43076	0	0	0	0	0	-100	20	1	0	0	0	1	Thực vật nhỏ thường gặp ở nơi ướt	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dã tân sâm	34	43077	0	0	0	0	0	-100	20	2	0	0	0	2	Nhânsâm mới thành hình,chưa có công hiệu	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cỏ chó cắn người	34	43078	0	0	0	0	0	-100	20	4	0	0	0	4	Thường gặp trên núi,không nên đụng vào	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phù thái diệp	34	43079	0	0	0	0	0	-100	20	5	0	0	0	5	Lọai tảo trôi trên mặt nước	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lá cây tác	34	43080	0	0	0	0	0	-100	20	6	0	0	0	6	Lá của cây tác có nhiều gai nhọn	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nguyên thảo	34	43081	0	0	0	0	0	-100	20	7	0	0	0	7	Cỏ dài có thể dùng để đan dụng cụ	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thanh lai thảo	34	43082	0	0	0	0	0	-100	20	8	0	0	0	8	Lọai rau cải dại	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Man vĩ kính	34	43083	0	0	0	0	0	-100	20	9	0	0	0	9	Cỏ dài thường sinh ở duyên bờ hồ Áo	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ðông khùy thảo	34	43084	0	0	0	0	0	-100	20	10	0	0	0	10	Cải dại có thể dùng làm cải ướp	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tử phân thảo	34	43085	0	0	0	0	0	-100	20	11	0	0	0	11	Phân thảo có nhiều công dụng	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kim vũ diệp	34	43086	0	0	0	0	0	-100	20	12	0	0	0	12	Lá hình dài bề mặt có gai	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trường đàn diệp	34	43087	0	0	0	0	0	-100	20	13	0	0	0	13	Lá cây đàn có nhiều chất sơ dai	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ðại ngô thảo	34	43088	0	0	0	0	0	-100	20	14	0	0	0	14	Cỏ dại có thể ăn được	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bạch địch thảo	34	43089	0	0	0	0	0	-100	20	15	0	0	0	15	Ðịch thảo có lá màu trắng	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cao lâu thảo	34	43090	0	0	0	0	0	-100	20	16	0	0	0	16	Lâu thảo nhỏ dài và xanh	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hồng chiêu thảo	34	43091	0	0	0	0	0	-100	20	17	0	0	0	17	Lọai thảo có thể làm thức ăn cho gia súc	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mông xương thảo	34	43092	0	0	0	0	0	-100	20	18	0	0	0	18	Lá cây xương ở phương bắc	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Khổ di thảo	34	43093	0	0	0	0	0	-100	20	19	0	0	0	19	Di thảo có vị đắng	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Túy trầm thảo	34	43094	0	0	0	0	0	-100	20	20	0	0	0	20	Trầm thảo nhỏ dài và non	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cây lan Văn Tâm	34	43095	0	0	0	0	0	-100	20	1	0	0	0	1	Hoa lan thông thường gặp trên thị trấn	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tân kích thảo	34	43096	0	0	0	0	0	-100	20	21	0	0	0	21	Cỏ dài thường thấy ở ven sông	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mạo khổ sâm	34	43097	0	0	0	0	0	-100	20	22	0	0	0	22	Cây có trái dạng đậu như hạt dây xích	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Man giới	34	43098	0	0	0	0	0	-100	20	23	0	0	0	23	Thực vật giàu tinh dầu trị được nhức đầu	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mã An Ðằng	34	43099	0	0	0	0	0	-100	20	24	0	0	0	24	Cây song mây ven biển nở hoa tím	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cây Ngân Diệp	34	43100	0	0	0	0	0	-100	20	25	0	0	0	25	Cây chắc cứng được dùng trong xây dựng	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Khổ Căn Thảo	34	43101	0	0	0	0	0	-100	20	26	0	0	0	26	Vị đắng dai ,thường gặp ở vùng khô hạn	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rêu Ðông nguyên	34	43102	0	0	0	0	0	-100	20	27	0	0	0	27	Rêu khu giá lạnh có sức sống cao	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thủy Tiên	34	43103	0	0	0	0	0	-100	20	1	0	0	0	1	Hoa biểu tượng thanh khiết	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Bách Hợp	34	43104	0	0	0	0	0	-100	20	1	0	0	0	1	Ðóa hoa biểu tượng thuần khiết	0	0	0	0	12	0	0	0	0	0	0	0	0	0
